Id,SalePrice
1461,-1558.46484375
1462,-1558.389892578125
1463,-1558.109619140625
1464,-1558.034423828125
1465,-1558.281494140625
1466,-1558.25244140625
1467,-1558.322265625
1468,-1558.21826171875
1469,-1558.257568359375
1470,-1558.64404296875
1471,-1558.167236328125
1472,-82250088725.28467
1473,-82250088725.43579
1474,-82250088724.65918
1475,-82250088725.02002
1476,-1557.617919921875
1477,-1558.205322265625
1478,-1557.7333984375
1479,-1557.828369140625
1480,-1557.3017578125
1481,-1557.66064453125
1482,-1558.099853515625
1483,-1558.3681640625
1484,-1558.338623046875
1485,-1558.178466796875
1486,-1558.07861328125
1487,-1557.663818359375
1488,-1558.139404296875
1489,-1558.40283203125
1490,-1558.050048828125
1491,-1558.16748046875
1492,29.950439453125
1493,-1558.171630859375
1494,-1557.891357421875
1495,-1557.89013671875
1496,-1557.942626953125
1497,-1558.179931640625
1498,-1558.052978515625
1499,-82250088724.60767
1500,-82250088724.65503
1501,-1558.15234375
1502,-1558.263916015625
1503,-71072066820.05273
1504,-1557.830322265625
1505,-1558.08203125
1506,-1558.304931640625
1507,-1557.82568359375
1508,82250085608.59204
1509,-1558.283447265625
1510,-1558.401123046875
1511,-1558.408203125
1512,-1558.28466796875
1513,-1558.261474609375
1514,760188278139.6436
1515,82250085608.62415
1516,82250085608.3977
1517,-1558.379638671875
1518,-1558.48291015625
1519,-1558.13818359375
1520,-1558.561279296875
1521,-1558.50439453125
1522,-1558.159912109375
1523,82250087196.94226
1524,-1558.69921875
1525,-1558.623779296875
1526,-1558.561767578125
1527,-1558.788330078125
1528,82250085608.1311
1529,-1558.461669921875
1530,-1558.085205078125
1531,-677938194090.2773
1532,760188278138.9272
1533,-1558.694091796875
1534,-1558.75146484375
1535,82250085607.8678
1536,82250085607.69177
1537,-1559.64990234375
1538,-1558.917236328125
1539,-1558.64697265625
1540,760188279521.6194
1541,-1558.8974609375
1542,82250085607.76929
1543,30.361328125
1544,-176.41259765625
1545,82250085607.61304
1546,82250087196.724
1547,82250087196.77136
1548,82250085607.8219
1549,82250085607.67017
1550,82250086990.80554
1551,-1559.210693359375
1552,82250085608.04443
1553,760188278139.2521
1554,-1559.095458984375
1555,-1558.522216796875
1556,82250085607.68896
1557,760188278139.6213
1558,82250085607.91943
1559,581602867204.2188
1560,-1558.181884765625
1561,760188278139.5823
1562,-1558.5400390625
1563,-1558.57373046875
1564,-1558.26806640625
1565,-1558.206787109375
1566,-1558.231689453125
1567,-1558.926513671875
1568,-1558.01611328125
1569,82250087197.15735
1570,-1558.383544921875
1571,82250085607.96167
1572,-1558.579833984375
1573,-1558.1630859375
1574,-1558.49951171875
1575,-1558.048095703125
1576,-1557.721435546875
1577,-1558.30908203125
1578,82250085608.25769
1579,-1558.60498046875
1580,-1558.104736328125
1581,-1558.317626953125
1582,-1558.575927734375
1583,-1557.788818359375
1584,-1557.954345703125
1585,-1558.941162109375
1586,-1558.989501953125
1587,-1558.728515625
1588,-1558.29638671875
1589,82250086990.94043
1590,-1558.540771484375
1591,760188278139.2092
1592,30.01806640625
1593,-1558.732177734375
1594,760188278139.7725
1595,842438365306.4517
1596,82250085608.73035
1597,-1558.199951171875
1598,-1558.017822265625
1599,-1558.761962890625
1600,-1558.763427734375
1601,-1559.811279296875
1602,82250085607.80408
1603,-1558.87255859375
1604,-1558.240966796875
1605,-1557.88330078125
1606,-1558.313720703125
1607,-1558.13427734375
1608,-1558.208984375
1609,-1558.4765625
1610,-1558.357666015625
1611,-1558.50439453125
1612,-1558.379150390625
1613,-1558.396240234375
1614,-82250088725.15283
1615,677938190972.7698
1616,760188278139.0043
1617,-1558.99658203125
1618,-1558.48388671875
1619,-1558.442626953125
1620,-1075267893295.304
1621,-1558.471923828125
1622,82250085608.24207
1623,-1557.90966796875
1624,-1557.9970703125
1625,-1558.622802734375
1626,-1558.32421875
1627,-1558.087646484375
1628,-1557.677490234375
1629,-1558.252685546875
1630,-1557.594482421875
1631,-1558.050048828125
1632,-1557.93701171875
