Id,SalePrice
1461,1055.1990966796875
1462,1055.2161254882812
1463,1055.5046997070312
1464,1055.6143188476562
1465,1055.4541015625
1466,1055.4085083007812
1467,1055.4121704101562
1468,1055.5225219726562
1469,1055.443603515625
1470,1055.1197509765625
1471,1055.6085205078125
1472,2178784640.5341797
1473,2178784640.3098755
1474,2178784641.048645
1475,2178784640.77124
1476,1056.0505981445312
1477,1055.5364379882812
1478,1056.0164184570312
1479,1055.8466186523438
1480,1056.3150024414062
1481,1055.9553833007812
1482,1055.651123046875
1483,1055.3491821289062
1484,1055.4249267578125
1485,1055.7456665039062
1486,1055.6328735351562
1487,1055.8855590820312
1488,1055.5865478515625
1489,1055.375732421875
1490,1055.6199951171875
1491,1055.5337524414062
1492,-1.0408935546875
1493,1055.4978637695312
1494,1055.7793579101562
1495,1055.7444458007812
1496,1055.8485107421875
1497,1055.396484375
1498,1055.700439453125
1499,2178784641.244873
1500,2178784641.083252
1501,1055.52783203125
1502,1055.539794921875
1503,128519500694.54181
1504,1055.8709106445312
1505,1055.6404418945312
1506,1055.3674926757812
1507,1055.7793579101562
1508,-2178782529.6449585
1509,1055.4478149414062
1510,1055.2930297851562
1511,1055.2568969726562
1512,1055.3286743164062
1513,1055.5020141601562
1514,211808037476.4226
1515,-2178782529.871399
1516,-2178782529.923889
1517,1055.1549072265625
1518,1055.1425170898438
1519,1055.5625610351562
1520,1055.2066040039062
1521,1055.1768188476562
1522,1055.4680786132812
1523,-2178783586.055481
1524,1054.9774169921875
1525,1055.1152954101562
1526,1055.1785888671875
1527,1054.9556884765625
1528,-2178782530.2598267
1529,1055.2427368164062
1530,1055.58740234375
1531,-213986818951.76422
1532,211808037475.82452
1533,1055.1109008789062
1534,1054.935302734375
1535,-2178782530.576355
1536,-2178782530.6500854
1537,1053.8818359375
1538,1054.6746215820312
1539,1055.0274658203125
1540,211808036556.3977
1541,1054.71875
1542,-2178782530.602844
1543,-0.66253662109375
1544,135.4658203125
1545,-2178782530.7320557
1546,-2178783586.0910034
1547,-2178783586.152405
1548,-2178782530.562866
1549,-2178782530.661499
1550,-2178783449.449402
1551,1054.502685546875
1552,-2178782530.3273315
1553,211808037475.87323
1554,1054.5239868164062
1555,1055.1674194335938
1556,-2178782530.5401
1557,211808037476.33514
1558,-2178782530.336487
1559,604393256480.8206
1560,1055.599609375
1561,211808037476.46417
1562,1055.2036743164062
1563,1055.104248046875
1564,1055.2813110351562
1565,1055.5061645507812
1566,1055.4918823242188
1567,1054.8192138671875
1568,1055.6349487304688
1569,-2178783585.8424683
1570,1055.4069213867188
1571,-2178782530.2805786
1572,1055.0624389648438
1573,1055.5753784179688
1574,1055.2024536132812
1575,1055.5986938476562
1576,1055.9287719726562
1577,1055.436767578125
1578,-2178782530.1307373
1579,1054.96728515625
1580,1055.6099243164062
1581,1055.2767944335938
1582,1055.1410522460938
1583,1055.7717895507812
1584,1055.6596069335938
1585,1054.7702026367188
1586,1054.7720947265625
1587,1054.8904418945312
1588,1055.4180297851562
1589,-2178783449.5429688
1590,1055.2269897460938
1591,211808037476.0904
1592,-0.8564453125
1593,1055.031982421875
1594,211808037476.66724
1595,209629253891.11237
1596,-2178782529.6622925
1597,1055.4108276367188
1598,1055.7954711914062
1599,1055.0797729492188
1600,1055.0546875
1601,1053.8292846679688
1602,-2178782530.649048
1603,1054.761474609375
1604,1055.3748779296875
1605,1055.7993774414062
1606,1055.4295043945312
1607,1055.4674682617188
1608,1055.5786743164062
1609,1055.324951171875
1610,1055.3562622070312
1611,1055.218994140625
1612,1055.3052368164062
1613,1055.2609252929688
1614,2178784640.5290527
1615,213986821061.5219
1616,211808037475.74652
1617,1054.6425170898438
1618,1055.1704711914062
1619,1055.26904296875
1620,-1000492641060.9989
1621,1055.1286010742188
1622,-2178782530.168518
1623,1055.8305053710938
1624,1055.5894165039062
1625,1055.1507568359375
1626,1055.4268188476562
1627,1055.5828247070312
1628,1056.0095825195312
1629,1055.5847778320312
1630,1055.8983764648438
1631,1055.6343994140625
1632,1055.669189453125
1633,1055.6589965820312
1634,1055.6526489257812
1635,1055.5650024414062
1636,1055.2949829101562
1637,1055.4779052734375
1638,1055.3460083007812
1639,1055.3421020507812
1640,1055.7041625976562
1641,1055.2461547851562
1642,1055.9004516601562
1643,1055.7568969726562
1644,1055.8167114257812
1645,1055.5652465820312
1646,1055.4126586914062
1647,1055.2306518554688
1648,1055.306640625
1649,1055.2605590820312
1650,1054.9603881835938
1651,1055.1654663085938
1652,2178784640.3515625
1653,2178784640.4101562
1654,1055.4524536132812
1655,2178784641.0029297
1656,2178784640.9973755
1657,1055.4281616210938
1658,1055.4070434570312
1659,1055.1754150390625
1660,1055.2207641601562
1661,1056.5471801757812
1662,1056.0463256835938
1663,1056.0355834960938
1664,1056.32958984375
1665,1055.8915405273438
1666,1055.8823852539062
1667,1056.2911987304688
1668,1056.1249389648438
1669,1055.94287109375
1670,1055.9802856445312
1671,1055.6030883789062
1672,1056.1497192382812
1673,1056.0979614257812
1674,1055.6049194335938
1675,1055.512939453125
1676,2178784641.0929565
1677,1055.602294921875
1678,1056.037841796875
1679,1056.0296020507812
1680,1055.9039306640625
1681,1055.7861328125
1682,1055.9008178710938
1683,1055.507080078125
1684,1055.6904907226562
1685,1055.5972290039062
1686,1055.4178466796875
1687,1055.5244750976562
