Id,SalePrice
1461,386.28253173828125
1462,386.27362060546875
1463,386.694580078125
1464,386.60614013671875
1465,386.43548583984375
1466,386.5102233886719
1467,386.4159851074219
1468,386.5201721191406
1469,386.5201416015625
1470,386.1705017089844
1471,386.8514709472656
1472,59922897921.93213
1473,59922897921.80588
1474,59922897922.79788
1475,59922897922.43732
1476,387.08734130859375
1477,386.51287841796875
1478,386.900146484375
1479,386.78240966796875
1480,387.1900939941406
1481,386.925537109375
1482,386.45654296875
1483,386.4266662597656
1484,386.1251220703125
1485,386.5877685546875
1486,386.67889404296875
1487,386.96026611328125
1488,386.4885559082031
1489,386.46661376953125
1490,386.7970275878906
1491,386.4846496582031
1492,7.017578125
1493,386.53363037109375
1494,386.7962341308594
1495,386.7502746582031
1496,386.75152587890625
1497,386.63909912109375
1498,386.45623779296875
1499,59922897922.97351
1500,59922897922.69818
1501,386.457275390625
1502,386.4108581542969
1503,119029630428.80884
1504,386.9726257324219
1505,386.7098083496094
1506,386.3150939941406
1507,386.96514892578125
1508,-59922897149.3508
1509,386.53167724609375
1510,386.19061279296875
1511,386.3733825683594
1512,386.3486633300781
1513,386.634033203125
1514,487339423519.016
1515,-59922897149.6418
1516,-59922897149.72229
1517,386.35205078125
1518,386.3175964355469
1519,386.4764404296875
1520,386.0541687011719
1521,386.154296875
1522,386.50860595703125
1523,-59922897528.78725
1524,386.1438903808594
1525,386.1443786621094
1526,386.1926574707031
1527,386.0155334472656
1528,-59922897149.914566
1529,386.2929382324219
1530,386.4736328125
1531,-547262320283.1918
1532,487339423518.2936
1533,386.1097717285156
1534,386.05572509765625
1535,-59922897150.11777
1536,-59922897150.366806
1537,385.2801208496094
1538,386.07421875
1539,386.2604675292969
1540,487339423188.46765
1541,386.05499267578125
1542,-59922897150.262375
1543,7.45928955078125
1544,55.5291748046875
1545,-59922897150.312546
1546,-59922897529.13066
1547,-59922897529.12648
1548,-59922897150.2383
1549,-59922897150.41325
1550,-59922897480.0748
1551,385.5822448730469
1552,-59922897149.96393
1553,487339423518.88477
1554,385.8165588378906
1555,386.1858825683594
1556,-59922897150.34526
1557,487339423519.1376
1558,-59922897150.15547
1559,687202944353.0261
1560,386.5391845703125
1561,487339423518.9823
1562,386.02532958984375
1563,386.2055969238281
1564,386.62359619140625
1565,386.5657043457031
1566,386.65155029296875
1567,385.8391418457031
1568,386.70855712890625
1569,-59922897528.59624
1570,386.3313903808594
1571,-59922897150.05206
1572,386.23919677734375
1573,386.58294677734375
1574,386.2905578613281
1575,386.6325378417969
1576,386.9164123535156
1577,386.3619689941406
1578,-59922897149.743744
1579,386.2967224121094
1580,386.714599609375
1581,386.4844055175781
1582,386.1417541503906
1583,386.8386535644531
1584,386.865966796875
1585,385.5694274902344
1586,385.6861877441406
1587,385.99395751953125
1588,386.4795227050781
1589,-59922897479.87712
1590,386.2874450683594
1591,487339423518.6648
1592,6.88543701171875
1593,385.9790344238281
1594,487339423519.3545
1595,427416525983.07446
1596,-59922897149.47865
1597,386.5250549316406
1598,386.6431884765625
1599,385.8995666503906
1600,385.8848571777344
1601,384.9649353027344
1602,-59922897150.271576
1603,385.9331970214844
1604,386.3538818359375
1605,386.9645690917969
1606,386.5430908203125
1607,386.67919921875
1608,386.5859680175781
1609,386.4049987792969
1610,386.4552001953125
1611,386.2646789550781
1612,386.43255615234375
1613,386.4004821777344
1614,59922897922.33505
1615,547262321054.8811
1616,487339423518.2555
1617,385.5909423828125
1618,386.2620544433594
1619,386.30169677734375
1620,-1431565411852.605
1621,386.3141174316406
1622,-59922897149.77704
1623,386.87005615234375
1624,386.8401184082031
1625,386.1740417480469
1626,386.2768859863281
1627,386.7112121582031
1628,386.95843505859375
1629,386.3576965332031
1630,387.0011901855469
1631,386.7580261230469
1632,386.7881774902344
1633,386.5008850097656
1634,386.6869201660156
1635,386.5722961425781
1636,386.09320068359375
1637,386.53912353515625
1638,386.49383544921875
1639,386.2959899902344
1640,386.7414855957031
1641,386.2271423339844
1642,387.05084228515625
1643,386.95843505859375
1644,386.9319763183594
1645,386.56951904296875
1646,386.18841552734375
1647,386.2904968261719
1648,386.30230712890625
1649,386.11602783203125
1650,386.05950927734375
1651,386.17218017578125
1652,59922897921.80563
1653,59922897921.81592
1654,386.3570861816406
1655,59922897922.676025
1656,59922897922.732666
1657,386.3421325683594
1658,386.33563232421875
1659,386.009765625
1660,386.1517639160156
1661,387.45819091796875
1662,387.2608642578125
1663,387.0309753417969
1664,387.4604797363281
1665,386.8801574707031
1666,386.7622985839844
1667,387.42364501953125
1668,387.11865234375
1669,386.8996887207031
1670,386.9343566894531
1671,386.5517272949219
1672,387.0228576660156
1673,387.0902099609375
1674,386.6201477050781
1675,386.4383850097656
1676,59922897922.76837
1677,386.5183410644531
1678,387.2475891113281
1679,386.93182373046875
1680,386.726318359375
1681,386.5877380371094
1682,386.746337890625
1683,386.3811340332031
1684,386.6695251464844
1685,386.58197021484375
1686,386.1487121582031
1687,386.340576171875
1688,386.48333740234375
1689,386.68548583984375
1690,386.72698974609375
1691,386.65380859375
1692,387.0135803222656
1693,386.5675964355469
1694,386.658447265625
1695,386.4332275390625
1696,387.0113830566406
1697,386.45220947265625
1698,387.0054931640625
1699,386.8318786621094
1700,386.7161865234375
1701,386.68585205078125
1702,386.7408142089844
1703,386.66522216796875
1704,386.7520446777344
1705,386.62091064453125
1706,387.23468017578125
1707,386.51849365234375
1708,386.593017578125
1709,386.80389404296875
1710,386.6094665527344
1711,387.03643798828125
1712,386.514404296875
1713,386.93994140625
1714,386.6340026855469
1715,386.8064270019531
1716,386.3749694824219
1717,386.3520202636719
1718,487339423518.98376
1719,386.672607421875
1720,386.62908935546875
1721,386.3270263671875
1722,487339423518.9415
1723,386.3077697753906
1724,386.2679748535156
1725,386.7239685058594
1726,386.5280456542969
1727,386.25439453125
1728,386.5655822753906
1729,386.40606689453125
1730,386.3838806152344
1731,386.177001953125
1732,386.3660583496094
1733,386.1630554199219
1734,386.3110656738281
1735,386.25213623046875
1736,386.0578308105469
1737,386.9681396484375
1738,386.6695861816406
1739,59922897923.287964
1740,386.4850158691406
1741,386.4260559082031
1742,386.4473571777344
1743,386.4574890136719
1744,387.1708068847656
1745,386.7981262207031
1746,386.617919921875
1747,387.0311279296875
1748,386.72491455078125
1749,386.18768310546875
1750,385.9875183105469
1751,386.66363525390625
1752,385.993408203125
