Id,SalePrice
1461,11.7476806640625
1462,11.8260498046875
1463,12.123779296875
1464,12.2294921875
1465,12.0272216796875
1466,12.03076171875
1467,11.8941650390625
1468,12.1314697265625
1469,12.0084228515625
1470,11.5780029296875
1471,12.1480712890625
1472,-65251838303.09387
1473,-65251838303.332886
1474,-65251838302.68982
1475,-65251838302.967285
1476,12.5897216796875
1477,12.0277099609375
1478,12.5570068359375
1479,12.3411865234375
1480,12.7864990234375
1481,12.46923828125
1482,12.2572021484375
1483,11.9215087890625
1484,11.9996337890625
1485,12.3243408203125
1486,12.229736328125
1487,12.3662109375
1488,12.03466796875
1489,11.851806640625
1490,12.0921630859375
1491,12.1038818359375
1492,11.3494873046875
1493,12.0584716796875
1494,12.2540283203125
1495,12.2117919921875
1496,12.3497314453125
1497,11.9219970703125
1498,12.265869140625
1499,-65251838302.55798
1500,-65251838302.73303
1501,12.0404052734375
1502,12.06591796875
1503,11.9512939453125
1504,12.37646484375
1505,12.111328125
1506,11.880615234375
1507,12.3502197265625
1508,65251838327.22742
1509,12.0576171875
1510,11.7611083984375
1511,11.750244140625
1512,11.8272705078125
1513,12.080810546875
1514,918243581009.1249
1515,65251838326.977905
1516,65251838326.88245
1517,11.702880859375
1518,11.6099853515625
1519,12.0145263671875
1520,11.7484130859375
1521,11.7503662109375
1522,11.947998046875
1523,65251838326.63306
1524,11.58203125
1525,11.691650390625
1526,11.6361083984375
1527,11.459228515625
1528,65251838326.67615
1529,11.75732421875
1530,12.072021484375
1531,-852991742671.1708
1532,918243581008.7078
1533,11.609130859375
1534,11.54541015625
1535,65251838326.367676
1536,65251838326.262695
1537,10.3541259765625
1538,11.37158203125
1539,11.6685791015625
1540,918243581008.3569
1541,11.3341064453125
1542,65251838326.35144
1543,11.8743896484375
1544,10.990234375
1545,65251838326.11438
1546,65251838326.5166
1547,65251838326.56787
1548,65251838326.32202
1549,65251838326.13623
1550,65251838326.39758
1551,11.1279296875
1552,65251838326.585815
1553,918243581008.8741
1554,11.1761474609375
1555,11.733642578125
1556,65251838326.314575
1557,918243581009.0961
1558,65251838326.53125
1559,918243581009.4331
1560,11.97314453125
1561,918243581009.1832
1562,11.798583984375
1563,11.684814453125
1564,11.82275390625
1565,12.1024169921875
1566,11.9674072265625
1567,11.3726806640625
1568,12.1407470703125
1569,65251838326.85278
1570,12.01220703125
1571,65251838326.70911
1572,11.7042236328125
1573,12.0770263671875
1574,11.774658203125
1575,12.123779296875
1576,12.2593994140625
1577,11.9825439453125
1578,65251838326.736084
1579,11.4739990234375
1580,12.2000732421875
1581,11.8140869140625
1582,11.6527099609375
1583,12.2110595703125
1584,12.242431640625
1585,11.359375
1586,11.375
1587,11.4876708984375
1588,12.0306396484375
1589,65251838326.24963
1590,11.8504638671875
1591,918243581009.0432
1592,11.55078125
1593,11.503173828125
1594,918243581009.5146
1595,983495419324.2582
1596,65251838327.24109
1597,11.9769287109375
1598,12.3216552734375
1599,11.6568603515625
1600,11.6524658203125
1601,10.447021484375
1602,65251838326.33655
1603,11.4462890625
1604,11.90087890625
1605,12.2847900390625
1606,11.9173583984375
1607,11.93505859375
1608,11.99853515625
1609,11.830810546875
1610,11.883056640625
1611,11.6864013671875
1612,11.8603515625
1613,11.80126953125
1614,-65251838303.25195
1615,852991742694.117
1616,918243581008.6488
1617,11.2431640625
1618,11.7821044921875
1619,11.7828369140625
1620,-1138344964534.1875
1621,11.6982421875
1622,65251838326.73303
1623,12.3433837890625
1624,12.1588134765625
1625,11.7227783203125
1626,11.904541015625
1627,12.216064453125
1628,12.5721435546875
1629,12.1585693359375
1630,12.4490966796875
1631,12.1033935546875
1632,12.1629638671875
1633,12.2911376953125
1634,12.244384765625
1635,12.160400390625
1636,11.870361328125
1637,12.0255126953125
1638,11.9029541015625
1639,11.8741455078125
1640,12.2767333984375
1641,11.816162109375
1642,12.3885498046875
1643,12.2869873046875
1644,12.385498046875
1645,12.08251953125
1646,11.9161376953125
1647,11.7764892578125
1648,11.84521484375
1649,11.8138427734375
1650,11.4505615234375
1651,11.7205810546875
1652,-65251838303.31311
1653,-65251838303.28381
1654,12.0892333984375
1655,-65251838302.79004
1656,-65251838302.73352
1657,12.0318603515625
1658,12.01806640625
1659,11.7669677734375
1660,11.6771240234375
1661,13.02001953125
1662,12.5849609375
1663,12.5185546875
1664,12.773193359375
1665,12.3914794921875
1666,12.3607177734375
1667,12.770751953125
1668,12.631591796875
1669,12.4462890625
1670,12.46533203125
1671,12.1541748046875
1672,12.55078125
1673,12.623291015625
1674,12.081298828125
1675,12.1204833984375
1676,-65251838302.65747
1677,12.1527099609375
1678,12.465087890625
1679,12.5394287109375
1680,12.4857177734375
1681,12.3758544921875
1682,12.3983154296875
1683,12.08837890625
1684,12.330810546875
1685,12.2144775390625
1686,12.0098876953125
1687,12.1895751953125
1688,12.2076416015625
1689,12.278564453125
1690,12.3463134765625
1691,12.3311767578125
1692,12.4781494140625
1693,12.3736572265625
1694,12.2476806640625
1695,12.227294921875
1696,12.44189453125
1697,12.2081298828125
1698,12.491455078125
1699,12.2685546875
1700,12.1937255859375
1701,12.1951904296875
1702,12.182373046875
1703,12.260986328125
1704,12.2279052734375
1705,12.282470703125
1706,12.8382568359375
1707,11.9554443359375
1708,12.0341796875
1709,12.2698974609375
1710,12.197509765625
1711,12.4674072265625
1712,12.1109619140625
1713,12.263671875
1714,11.988525390625
1715,12.18017578125
1716,11.87939453125
1717,11.958984375
1718,918243581009.245
1719,12.1724853515625
1720,12.2435302734375
1721,11.830322265625
1722,918243581009.2158
1723,11.796630859375
1724,11.82763671875
1725,12.3311767578125
1726,11.995849609375
1727,11.696044921875
1728,12.0653076171875
1729,12.0743408203125
1730,11.6873779296875
1731,11.6785888671875
1732,11.91259765625
1733,11.7550048828125
1734,11.8175048828125
1735,11.886962890625
1736,11.8060302734375
1737,12.306884765625
1738,12.2171630859375
1739,-65251838302.419556
1740,12.058837890625
1741,12.038330078125
1742,12.0247802734375
1743,12.2064208984375
1744,12.5048828125
1745,12.050537109375
1746,11.92431640625
1747,12.4273681640625
1748,12.198974609375
1749,11.8272705078125
1750,11.4415283203125
1751,12.1695556640625
1752,11.5364990234375
1753,11.885009765625
1754,12.1829833984375
1755,11.6669921875
1756,11.7452392578125
1757,11.7880859375
1758,11.6968994140625
1759,11.80078125
1760,11.8731689453125
1761,11.751708984375
1762,12.1591796875
1763,12.0439453125
1764,11.68505859375
1765,11.8619384765625
1766,11.9832763671875
1767,12.0206298828125
1768,11.75537109375
1769,11.8592529296875
1770,12.00732421875
1771,11.8187255859375
1772,11.7369384765625
1773,11.7393798828125
1774,11.572021484375
1775,11.9510498046875
1776,-918243580985.9188
1777,11.505859375
1778,11.771484375
1779,11.806884765625
1780,12.0621337890625
1781,11.725341796875
1782,11.5228271484375
1783,11.9178466796875
1784,11.5313720703125
1785,11.7926025390625
1786,65251838326.94214
1787,11.7056884765625
1788,918243581008.2103
1789,11.4591064453125
1790,11.437255859375
1791,11.9288330078125
1792,11.7579345703125
1793,11.600341796875
1794,11.9161376953125
1795,11.682861328125
1796,-918243580985.6024
1797,65251838326.61438
1798,11.7767333984375
1799,11.68408203125
1800,11.8880615234375
1801,65251838326.80591
1802,65251838326.803955
1803,11.7989501953125
1804,11.57275390625
1805,11.7598876953125
1806,65251838326.2312
1807,11.339599609375
1808,65251838326.243774
1809,918243581008.7384
1810,11.37451171875
1811,918243581008.4387
1812,983495419323.7039
1813,65251838326.47351
1814,11.0634765625
1815,10.3133544921875
1816,10.8897705078125
1817,11.0838623046875
1818,11.2286376953125
1819,11.0950927734375
1820,918243581008.7069
1821,65251838326.34021
1822,11.47607421875
1823,918243581008.4989
1824,11.5372314453125
1825,11.8037109375
1826,65251838325.88147
1827,10.8636474609375
1828,65251838326.16284
1829,10.811767578125
1830,11.3416748046875
1831,11.31591796875
1832,918243581008.885
1833,11.21240234375
1834,11.3262939453125
1835,918243581009.2035
1836,65251838326.041504
1837,918243581008.7588
1838,11.6942138671875
1839,11.7811279296875
1840,918243581009.5293
1841,11.572265625
1842,65251838326.63953
1843,11.680908203125
1844,-918243580985.7958
1845,12.007080078125
1846,12.30419921875
1847,11.8587646484375
1848,918243581008.6628
1849,11.46728515625
1850,11.7386474609375
1851,12.1751708984375
1852,11.8936767578125
1853,11.831298828125
1854,11.91796875
1855,11.92333984375
1856,12.2315673828125
1857,11.489990234375
1858,11.5618896484375
1859,11.4520263671875
1860,11.69677734375
1861,11.47607421875
1862,-1138344964533.482
1863,-1138344964533.4258
1864,-1138344964533.4258
1865,12.489013671875
1866,12.510009765625
1867,12.0433349609375
1868,12.281494140625
1869,12.0626220703125
1870,11.97216796875
1871,12.2987060546875
1872,12.1053466796875
1873,12.0888671875
1874,11.685546875
1875,11.9854736328125
1876,12.1234130859375
1877,11.9390869140625
1878,12.0821533203125
1879,11.751708984375
1880,11.539794921875
1881,11.98876953125
1882,12.2657470703125
1883,12.02197265625
1884,12.0010986328125
1885,12.138916015625
1886,12.2021484375
1887,12.066162109375
1888,12.154541015625
1889,12.016845703125
1890,11.699462890625
1891,-918243580986.2054
1892,11.6019287109375
1893,11.831787109375
1894,918243581009.3369
1895,11.74365234375
1896,65251838326.879395
1897,-852991742671.0746
1898,11.5631103515625
1899,11.633544921875
1900,11.73388671875
1901,65251838327.01233
1902,11.862548828125
1903,147271839928.2483
1904,12.1337890625
1905,12.0120849609375
1906,65251838326.91138
1907,-918243580985.6283
1908,-65251838303.275024
1909,11.6978759765625
1910,-65251838303.104126
1911,12.20947265625
1912,12.5931396484375
1913,11.12255859375
1914,11.3946533203125
1915,11.999755859375
1916,10.76318359375
1917,12.21044921875
1918,11.6475830078125
1919,11.8646240234375
1920,11.62646484375
1921,12.4560546875
1922,12.2696533203125
1923,12.2991943359375
1924,12.2491455078125
1925,11.9122314453125
1926,12.40673828125
1927,11.6219482421875
1928,11.717529296875
1929,11.6217041015625
1930,11.7530517578125
1931,11.4625244140625
1932,11.6729736328125
1933,12.2197265625
1934,12.1763916015625
1935,12.193603515625
1936,12.2843017578125
1937,12.111083984375
1938,11.8712158203125
1939,12.2989501953125
1940,11.9852294921875
1941,12.1495361328125
1942,11.9696044921875
1943,12.2137451171875
1944,12.859130859375
1945,12.6632080078125
1946,12.2415771484375
1947,12.8638916015625
1948,12.021484375
1949,12.1109619140625
1950,12.025146484375
1951,12.1201171875
1952,11.9365234375
1953,11.8116455078125
1954,12.0093994140625
1955,11.8082275390625
1956,12.235107421875
1957,11.6351318359375
1958,12.2586669921875
1959,11.8021240234375
1960,11.81396484375
1961,11.775390625
1962,-65251838303.3512
1963,-65251838303.311646
1964,-65251838303.256714
1965,12.0947265625
1966,-65251838302.88745
1967,12.201171875
1968,12.676025390625
1969,12.5794677734375
1970,12.6302490234375
1971,12.9195556640625
1972,12.6134033203125
1973,12.583984375
1974,12.595458984375
1975,13.07275390625
1976,12.248291015625
1977,12.5997314453125
1978,12.494873046875
1979,12.4920654296875
1980,12.166748046875
1981,12.4847412109375
1982,12.3021240234375
1983,12.3050537109375
1984,-65251838302.74841
1985,12.1522216796875
1986,11.7020263671875
1987,11.896240234375
1988,12.2213134765625
1989,12.229736328125
1990,12.3045654296875
1991,12.1385498046875
1992,12.337890625
1993,12.253173828125
1994,12.460205078125
1995,12.208251953125
1996,12.033203125
1997,12.5484619140625
1998,12.0513916015625
1999,12.466552734375
2000,12.4283447265625
2001,12.229736328125
2002,12.1534423828125
2003,12.3961181640625
2004,12.3736572265625
2005,12.2470703125
2006,12.0771484375
2007,12.1536865234375
2008,11.994384765625
2009,12.1728515625
2010,12.1353759765625
2011,918243581009.2694
2012,11.8948974609375
2013,12.0284423828125
2014,11.9852294921875
2015,12.177490234375
2016,12.107421875
2017,12.022705078125
2018,11.8306884765625
2019,11.967041015625
2020,11.6483154296875
2021,11.79638671875
2022,11.84375
2023,65251838326.78162
2024,12.1890869140625
2025,12.747802734375
2026,12.0853271484375
2027,12.1236572265625
2028,11.7452392578125
2029,-65251838302.62805
2030,12.4486083984375
2031,12.3016357421875
2032,12.41015625
2033,12.3509521484375
2034,-65251838302.664185
2035,12.18603515625
2036,-65251838302.43103
2037,-65251838302.30054
2038,12.5435791015625
2039,12.279052734375
2040,12.41015625
2041,229191593585.43848
2042,12.2052001953125
2043,12.1265869140625
2044,11.9256591796875
2045,12.11572265625
2046,11.9517822265625
2047,12.044189453125
2048,11.668212890625
2049,11.714111328125
2050,11.9765625
2051,11.4393310546875
2052,11.557861328125
2053,11.781982421875
2054,-918243580986.1952
2055,11.8125
2056,11.7969970703125
2057,11.5902099609375
2058,12.2791748046875
2059,11.7529296875
2060,11.8448486328125
2061,11.817138671875
2062,11.7138671875
2063,11.7703857421875
2064,11.7919921875
2065,11.798583984375
2066,11.8140869140625
2067,11.4896240234375
2068,11.6865234375
2069,11.27197265625
2070,65251838326.46509
2071,11.4345703125
2072,65251838326.67786
2073,11.7882080078125
2074,11.9481201171875
2075,11.749755859375
2076,11.628173828125
2077,11.811767578125
2078,11.6800537109375
2079,65251838326.770874
2080,11.9482421875
2081,65251838326.79663
2082,918243581008.9965
2083,65251838326.86792
2084,11.695556640625
2085,11.953857421875
2086,11.2037353515625
2087,65251838326.2207
2088,10.889404296875
2089,11.0308837890625
2090,11.281494140625
2091,918243581009.0516
2092,65251838326.41113
2093,65251838326.02283
2094,918243581008.5624
2095,11.78515625
2096,11.0113525390625
2097,983495419323.7146
2098,65251838326.35034
2099,10.3126220703125
2100,918243581008.706
2101,11.41064453125
2102,11.344482421875
2103,65251838326.25464
2104,11.453369140625
2105,918243581008.8877
2106,10.9669189453125
2107,11.5589599609375
2108,11.272216796875
2109,11.268798828125
2110,11.3917236328125
2111,65251838325.90686
2112,65251838326.63135
2113,65251838326.2959
2114,10.9390869140625
2115,65251838326.45715
2116,10.937744140625
2117,65251838326.25305
2118,65251838326.28003
2119,11.4320068359375
2120,65251838326.27551
2121,10.988525390625
2122,65251838326.31445
2123,10.73828125
2124,65251838326.479126
2125,11.1307373046875
2126,65251838326.74756
2127,918243581009.119
2128,65251838326.31592
2129,10.5595703125
2130,11.4329833984375
2131,65251838326.68799
2132,65251838325.9751
2133,11.090576171875
2134,65251838326.19263
2135,11.080322265625
2136,918243581008.3607
2137,11.5863037109375
2138,11.6060791015625
2139,11.9801025390625
2140,11.8057861328125
2141,-918243580985.683
2142,11.8824462890625
2143,11.716796875
2144,11.817626953125
2145,11.9990234375
2146,11.9791259765625
2147,-918243580985.8969
2148,65251838326.84949
2149,11.8795166015625
2150,12.079345703125
2151,65251838326.72351
2152,918243581009.5369
2153,11.876953125
2154,918243581008.8997
2155,11.939453125
2156,12.0845947265625
2157,12.048828125
2158,12.41259765625
2159,12.181396484375
2160,12.02587890625
2161,12.085693359375
2162,12.40087890625
2163,12.6328125
2164,12.2562255859375
2165,12.1654052734375
2166,11.72021484375
2167,12.0479736328125
2168,12.0960693359375
2169,12.106689453125
2170,12.08203125
2171,11.6044921875
2172,11.4927978515625
2173,11.738525390625
2174,12.1517333984375
2175,12.47021484375
2176,12.3297119140625
2177,12.3111572265625
2178,12.187744140625
2179,11.30810546875
2180,11.205322265625
2181,11.9798583984375
2182,11.9814453125
2183,11.9901123046875
2184,11.6734619140625
2185,11.675537109375
2186,229191593584.66846
2187,12.026611328125
2188,12.0758056640625
2189,12.175048828125
2190,918243581008.7017
2191,918243581008.7881
2192,918243581009.1472
2193,983495419324.2949
2194,983495419324.2928
2195,11.81591796875
2196,-918243580985.9042
2197,11.81103515625
2198,11.6812744140625
2199,11.543701171875
2200,11.7802734375
2201,65251838326.77527
2202,11.8814697265625
2203,11.6412353515625
2204,65251838327.0874
2205,65251838326.72534
2206,11.926025390625
2207,12.0926513671875
2208,65251838327.477905
2209,12.257568359375
2210,-65251838303.0885
2211,11.1019287109375
2212,65251838326.19336
2213,983495419323.8357
2214,11.4754638671875
2215,11.039306640625
2216,65251838326.35425
2217,10.11865234375
2218,-172417589677.75977
2219,-107165751362.74963
2220,11.4139404296875
2221,11.999755859375
2222,11.956298828125
2223,12.33447265625
2224,12.1451416015625
2225,11.26171875
2226,11.7154541015625
2227,12.0784912109375
2228,12.21533203125
2229,12.1290283203125
2230,11.8463134765625
2231,11.9112548828125
2232,11.89306640625
2233,11.8209228515625
2234,12.2020263671875
2235,11.984375
2236,12.1019287109375
2237,12.239990234375
2238,11.41259765625
2239,918243581008.5852
2240,11.4544677734375
2241,11.572509765625
2242,11.302734375
2243,11.498046875
2244,-65251838303.482666
2245,-65251838303.3385
2246,11.6309814453125
2247,852991742694.3423
2248,11.6539306640625
2249,11.6842041015625
2250,11.6199951171875
2251,11.81201171875
2252,11.9979248046875
2253,12.103759765625
2254,12.1282958984375
2255,12.0406494140625
2256,12.06787109375
2257,12.370849609375
2258,11.811767578125
2259,12.1162109375
2260,11.79150390625
2261,12.212890625
2262,12.1121826171875
2263,12.94384765625
2264,12.8465576171875
2265,12.1395263671875
2266,12.61865234375
2267,12.3912353515625
2268,12.5372314453125
2269,11.761474609375
2270,12.2998046875
2271,12.0465087890625
2272,12.1646728515625
2273,11.8909912109375
2274,11.9840087890625
2275,11.888427734375
2276,12.2784423828125
2277,12.16064453125
2278,11.8341064453125
2279,11.69873046875
2280,-918243580985.9689
2281,12.0496826171875
2282,12.1566162109375
2283,-65251838303.222534
2284,-65251838303.1051
2285,-65251838302.83374
2286,11.53564453125
2287,12.589599609375
2288,12.1553955078125
2289,12.3896484375
2290,12.665771484375
2291,12.4520263671875
2292,12.6876220703125
2293,12.66064453125
2294,12.856201171875
2295,12.5555419921875
2296,12.1920166015625
2297,12.64697265625
2298,12.611328125
2299,12.4525146484375
2300,12.4373779296875
2301,12.5352783203125
2302,12.1124267578125
2303,12.1534423828125
2304,12.1573486328125
2305,-65251838302.71106
2306,-65251838302.666626
2307,12.1204833984375
2308,-65251838302.350464
2309,12.5291748046875
2310,12.2576904296875
2311,12.0706787109375
2312,12.2498779296875
2313,12.212158203125
2314,12.049072265625
2315,12.1446533203125
2316,12.067138671875
2317,12.001708984375
2318,12.0640869140625
2319,12.137939453125
2320,11.95166015625
2321,12.2972412109375
2322,11.906005859375
2323,12.2347412109375
2324,12.3599853515625
2325,12.0966796875
2326,12.232666015625
2327,12.283203125
2328,12.3798828125
2329,12.2462158203125
2330,12.1636962890625
2331,12.42236328125
2332,12.68017578125
2333,12.3775634765625
2334,12.170654296875
2335,12.4093017578125
2336,12.3134765625
2337,11.892333984375
2338,12.1148681640625
2339,12.2183837890625
2340,12.2857666015625
2341,12.2578125
2342,12.141357421875
2343,12.130126953125
2344,12.1483154296875
2345,12.1881103515625
2346,12.0771484375
2347,11.9228515625
2348,12.3258056640625
2349,12.09130859375
2350,12.476806640625
2351,12.1270751953125
2352,12.0289306640625
2353,12.2596435546875
2354,918243581009.2317
2355,918243581009.2982
2356,11.711669921875
2357,11.9013671875
2358,12.0689697265625
2359,11.829345703125
2360,11.7177734375
2361,11.776611328125
2362,12.1038818359375
2363,11.874755859375
2364,11.91162109375
2365,12.346923828125
2366,12.070068359375
2367,12.070068359375
2368,12.1048583984375
2369,12.082763671875
2370,-65251838302.58093
2371,-65251838302.706665
2372,12.07177734375
2373,12.4561767578125
2374,12.58056640625
2375,12.2640380859375
2376,12.3035888671875
2377,12.39990234375
2378,12.0675048828125
2379,12.114013671875
2380,11.661865234375
2381,11.69287109375
2382,12.0675048828125
2383,11.9539794921875
2384,12.297119140625
2385,11.8289794921875
2386,11.84619140625
2387,11.76953125
2388,11.2857666015625
2389,11.7857666015625
2390,11.9761962890625
2391,11.7908935546875
2392,11.595947265625
2393,12.0924072265625
2394,11.8575439453125
2395,12.2896728515625
2396,11.9127197265625
2397,12.0478515625
2398,11.7137451171875
2399,918243581008.6053
2400,983495419323.9434
2401,11.848876953125
2402,11.6575927734375
2403,11.718017578125
2404,-918243580985.9359
2405,11.8865966796875
2406,11.774658203125
2407,11.66943359375
2408,11.8363037109375
2409,11.5782470703125
2410,11.94921875
2411,11.65576171875
2412,12.083984375
2413,11.73193359375
2414,12.0068359375
2415,11.678466796875
2416,11.722900390625
2417,11.881103515625
2418,11.686767578125
2419,65251838326.72241
2420,11.785400390625
2421,11.7659912109375
2422,11.650146484375
2423,983495419324.2563
2424,65251838326.815674
2425,11.88232421875
2426,65251838326.748535
2427,918243581009.2445
2428,12.0804443359375
2429,11.62548828125
2430,11.706298828125
2431,11.6456298828125
2432,11.9193115234375
2433,11.886962890625
2434,11.9185791015625
2435,11.9071044921875
2436,11.595947265625
2437,11.734375
2438,11.54736328125
2439,11.153564453125
2440,65251838326.42651
2441,10.83740234375
2442,11.142822265625
2443,11.243408203125
2444,65251838326.102905
2445,65251838326.13684
2446,11.380615234375
2447,11.4864501953125
2448,11.2337646484375
2449,11.1654052734375
2450,65251838326.52124
2451,11.2117919921875
2452,11.5504150390625
2453,11.0709228515625
2454,11.1373291015625
2455,11.6160888671875
2456,65251838325.80786
2457,65251838326.42432
2458,11.4512939453125
2459,11.28369140625
2460,65251838326.2771
2461,65251838326.27112
2462,65251838326.10803
2463,65251838326.22266
2464,11.482666015625
2465,65251838326.65283
2466,65251838326.63318
2467,11.23876953125
2468,11.4281005859375
2469,65251838326.02869
2470,11.6741943359375
2471,11.9615478515625
2472,65251838326.4707
2473,11.6533203125
2474,65251838326.456055
2475,12.1259765625
2476,11.611572265625
2477,11.7730712890625
2478,11.68359375
2479,11.5794677734375
2480,11.9317626953125
2481,11.6702880859375
2482,11.8812255859375
2483,11.655029296875
2484,11.723876953125
2485,11.9239501953125
2486,12.037353515625
2487,12.25732421875
2488,65251838327.177124
2489,11.9473876953125
2490,11.917724609375
